"Index Num","Country of Origin","Country of Origin-ISO2","Monthly Asylum Data",Year,Month,Age,Sex,"Country of Asylum"
3934,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Switzerland
3935,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Switzerland
3936,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Cyprus
3937,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Cyprus
3938,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Cyprus
3939,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Cyprus
3940,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Czechia
3941,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Czechia
3942,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Czechia
3943,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Czechia
3944,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,"Germany (until 1990 former territory of the FRG)"
3945,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,"Germany (until 1990 former territory of the FRG)"
3946,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,"Germany (until 1990 former territory of the FRG)"
3947,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,"Germany (until 1990 former territory of the FRG)"
3948,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Denmark
3949,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Denmark
3950,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Denmark
3951,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Denmark
3952,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Estonia
3953,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Estonia
3954,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Estonia
3955,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Estonia
3956,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Greece
3957,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Greece
3958,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Greece
3959,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Greece
3960,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Spain
3961,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Spain
3962,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Spain
3963,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Spain
3964,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,"European Union - 27 countries (from 2020)"
3965,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,"European Union - 27 countries (from 2020)"
3966,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,"European Union - 27 countries (from 2020)"
3967,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,"European Union - 27 countries (from 2020)"
3968,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,"European Union - 28 countries (2013-2020)"
3969,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,"European Union - 28 countries (2013-2020)"
3970,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,"European Union - 28 countries (2013-2020)"
3971,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,"European Union - 28 countries (2013-2020)"
3972,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Finland
3973,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Finland
3974,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Finland
3975,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Finland
3976,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,France
3977,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,France
3978,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,France
3979,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,France
3980,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Croatia
3981,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Croatia
3982,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Croatia
3983,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Croatia
3984,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Hungary
3985,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Hungary
3986,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Hungary
3987,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Hungary
3988,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Ireland
3989,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Ireland
3990,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Ireland
3991,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Ireland
3992,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Iceland
3993,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Iceland
3994,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Iceland
3995,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Iceland
3996,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Italy
3997,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Italy
3998,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Italy
3999,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Italy
4000,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Liechtenstein
4001,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Liechtenstein
4002,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Liechtenstein
4003,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Liechtenstein
4004,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Lithuania
4005,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Lithuania
4006,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Lithuania
4007,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Lithuania
4008,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Luxembourg
4009,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Luxembourg
4010,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Luxembourg
4011,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Luxembourg
4012,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Latvia
4013,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Latvia
4014,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Latvia
4015,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Latvia
4016,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Malta
4017,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Malta
4018,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Malta
4019,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Malta
4020,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Netherlands
4021,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Netherlands
4022,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Netherlands
4023,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Netherlands
4024,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Norway
4025,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Norway
4026,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Norway
4027,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Norway
4028,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Poland
4029,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Poland
4030,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Poland
4031,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Poland
4032,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Portugal
4033,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Portugal
4034,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Portugal
4035,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Portugal
4036,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Romania
4037,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Romania
4038,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Romania
4039,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Romania
4040,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Sweden
4041,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Sweden
4042,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Sweden
4043,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Sweden
4044,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Slovenia
4045,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Slovenia
4046,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Slovenia
4047,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Slovenia
4048,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Slovakia
4049,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Slovakia
4050,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Slovakia
4051,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Slovakia
4052,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,Total
4053,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,Total
4054,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,Total
4055,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,Total
4056,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Unknown,"United Kingdom"
4057,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Unknown,"United Kingdom"
4058,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Unknown,"United Kingdom"
4059,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Unknown,"United Kingdom"
4060,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Austria
4061,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Austria
4062,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Austria
4063,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Austria
4064,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Belgium
4065,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Belgium
4066,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Belgium
4067,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Belgium
4068,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Bulgaria
4069,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Bulgaria
4070,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Bulgaria
4071,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Bulgaria
4072,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Switzerland
4073,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Switzerland
4074,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Switzerland
4075,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Switzerland
4076,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Cyprus
4077,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Cyprus
4078,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Cyprus
4079,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Cyprus
4080,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Czechia
4081,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Czechia
4082,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Czechia
4083,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Czechia
4084,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,"Germany (until 1990 former territory of the FRG)"
4085,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,"Germany (until 1990 former territory of the FRG)"
4086,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,"Germany (until 1990 former territory of the FRG)"
4087,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,"Germany (until 1990 former territory of the FRG)"
4088,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Denmark
4089,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Denmark
4090,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Denmark
4091,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Denmark
4092,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Estonia
4093,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Estonia
4094,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Estonia
4095,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Estonia
4096,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Greece
4097,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Greece
4098,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Greece
4099,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Greece
4100,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Spain
4101,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Spain
4102,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Spain
4103,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Spain
4104,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,"European Union - 27 countries (from 2020)"
4105,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,"European Union - 27 countries (from 2020)"
4106,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,"European Union - 27 countries (from 2020)"
4107,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,"European Union - 27 countries (from 2020)"
4108,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,"European Union - 28 countries (2013-2020)"
4109,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,"European Union - 28 countries (2013-2020)"
4110,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,"European Union - 28 countries (2013-2020)"
4111,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,"European Union - 28 countries (2013-2020)"
4112,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Finland
4113,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Finland
4114,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Finland
4115,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Finland
4116,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,France
4117,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,France
4118,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,France
4119,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,France
4120,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Croatia
4121,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Croatia
4122,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Croatia
4123,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Croatia
4124,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Hungary
4125,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Hungary
4126,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Hungary
4127,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Hungary
4128,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Ireland
4129,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Ireland
4130,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Ireland
4131,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Ireland
4132,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Iceland
4133,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Iceland
4134,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Iceland
4135,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Iceland
4136,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Italy
4137,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Italy
4138,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Italy
4139,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Italy
4140,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Liechtenstein
4141,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Liechtenstein
4142,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Liechtenstein
4143,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Liechtenstein
4144,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Lithuania
4145,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Lithuania
4146,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Lithuania
4147,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Lithuania
4148,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Luxembourg
4149,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Luxembourg
4150,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Luxembourg
4151,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Luxembourg
4152,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Latvia
4153,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Latvia
4154,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Latvia
4155,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Latvia
4156,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Malta
4157,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Malta
4158,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Malta
4159,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Malta
4160,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Netherlands
4161,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Netherlands
4162,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Netherlands
4163,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Netherlands
4164,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Norway
4165,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Norway
4166,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Norway
4167,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Norway
4168,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Poland
4169,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Poland
4170,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Poland
4171,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Poland
4172,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Portugal
4173,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Portugal
4174,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Portugal
4175,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Portugal
4176,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Romania
4177,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Romania
4178,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Romania
4179,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Romania
4180,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Sweden
4181,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Sweden
4182,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Sweden
4183,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Sweden
4184,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Slovenia
4185,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Slovenia
4186,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Slovenia
4187,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Slovenia
4188,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Slovakia
4189,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Slovakia
4190,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Slovakia
4191,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Slovakia
4192,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,Total
4193,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,Total
4194,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,Total
4195,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,Total
4196,Afghanistan,AF,0,2019,09,"65 years or over",Unknown,"United Kingdom"
4197,Afghanistan,AF,0,2019,10,"65 years or over",Unknown,"United Kingdom"
4198,Afghanistan,AF,0,2019,11,"65 years or over",Unknown,"United Kingdom"
4199,Afghanistan,AF,0,2019,12,"65 years or over",Unknown,"United Kingdom"
4200,Afghanistan,AF,0,2019,09,"Less than 14 years",Unknown,Austria
4201,Afghanistan,AF,0,2019,10,"Less than 14 years",Unknown,Austria
4202,Afghanistan,AF,0,2019,11,"Less than 14 years",Unknown,Austria
4203,Afghanistan,AF,0,2019,12,"Less than 14 years",Unknown,Austria
4204,Afghanistan,AF,0,2019,09,"Less than 14 years",Unknown,Belgium
4205,Afghanistan,AF,0,2019,10,"Less than 14 years",Unknown,Belgium
4206,Afghanistan,AF,0,2019,11,"Less than 14 years",Unknown,Belgium
4207,Afghanistan,AF,0,2019,12,"Less than 14 years",Unknown,Belgium
4208,Afghanistan,AF,0,2019,09,"Less than 14 years",Unknown,Bulgaria
4209,Afghanistan,AF,0,2019,10,"Less than 14 years",Unknown,Bulgaria
4210,Afghanistan,AF,0,2019,11,"Less than 14 years",Unknown,Bulgaria
4211,Afghanistan,AF,0,2019,12,"Less than 14 years",Unknown,Bulgaria
4212,Afghanistan,AF,0,2019,09,"Less than 14 years",Unknown,Switzerland
4213,Afghanistan,AF,0,2019,10,"Less than 14 years",Unknown,Switzerland
4214,Afghanistan,AF,0,2019,11,"Less than 14 years",Unknown,Switzerland
4215,Afghanistan,AF,0,2019,12,"Less than 14 years",Unknown,Switzerland
4216,Afghanistan,AF,0,2019,09,"Less than 14 years",Unknown,Cyprus
4217,Afghanistan,AF,0,2019,10,"Less than 14 years",Unknown,Cyprus
4218,Afghanistan,AF,0,2019,11,"Less than 14 years",Unknown,Cyprus
4219,Afghanistan,AF,0,2019,12,"Less than 14 years",Unknown,Cyprus
4220,Afghanistan,AF,0,2019,09,"Less than 14 years",Unknown,Czechia
4221,Afghanistan,AF,0,2019,10,"Less than 14 years",Unknown,Czechia
4222,Afghanistan,AF,0,2019,11,"Less than 14 years",Unknown,Czechia
4223,Afghanistan,AF,0,2019,12,"Less than 14 years",Unknown,Czechia
4224,Afghanistan,AF,0,2019,09,"Less than 14 years",Unknown,"Germany (until 1990 former territory of the FRG)"
4225,Afghanistan,AF,0,2019,10,"Less than 14 years",Unknown,"Germany (until 1990 former territory of the FRG)"
4226,Afghanistan,AF,0,2019,11,"Less than 14 years",Unknown,"Germany (until 1990 former territory of the FRG)"
4227,Afghanistan,AF,0,2019,12,"Less than 14 years",Unknown,"Germany (until 1990 former territory of the FRG)"
4228,Afghanistan,AF,0,2019,09,"Less than 14 years",Unknown,Denmark
4229,Afghanistan,AF,0,2019,10,"Less than 14 years",Unknown,Denmark
4230,Afghanistan,AF,0,2019,11,"Less than 14 years",Unknown,Denmark
4231,Afghanistan,AF,0,2019,12,"Less than 14 years",Unknown,Denmark
4232,Afghanistan,AF,0,2019,09,"Less than 14 years",Unknown,Estonia
4233,Afghanistan,AF,0,2019,10,"Less than 14 years",Unknown,Estonia
4234,Afghanistan,AF,0,2019,11,"Less than 14 years",Unknown,Estonia
4235,Afghanistan,AF,0,2019,12,"Less than 14 years",Unknown,Estonia
4236,Afghanistan,AF,0,2019,09,"Less than 14 years",Unknown,Greece
4237,Afghanistan,AF,0,2019,10,"Less than 14 years",Unknown,Greece
4238,Afghanistan,AF,0,2019,11,"Less than 14 years",Unknown,Greece
4239,Afghanistan,AF,0,2019,12,"Less than 14 years",Unknown,Greece
4240,Afghanistan,AF,0,2019,09,"Less than 14 years",Unknown,Spain
